poiID,type,poiName,overview,xmlID,street,town,postcode,area,county,country,telephoneDetail2,telephone,telephoneTitle1,telephone1,telephoneDetail1,telephoneTitle2,telephone2,telephoneTitle3,telephone3,telephoneDetail3,url,train ,tube,tram,bus,openingTimes,monthsClosed,daysClosed,wheelchairAccess,wheelchairAccessText,foodAndDrink,Shop,guidedTours,audioTours,toursText,Price - to be deleted once entered,adult,concessions,child,childText,currency,lat,long,indoor,timeInMins,unmissable,topChoice,theme,taxonomy - to be deleted later,cuisine,priceCat,additional_info,Image Required,SEO file name,caption,credit,number,source,photographer,agency description,info,imageName
rome_sight_1187,catalogue,Via del Babuino,"An imposing blend of high fashion (Armani, Chanel, Tiffany & Co.) and antiques make this street one of Rome’s most elegant. Worth a stroll just to peek into some of the finer antiques shops – they’re full of Baroque furniture, paintings and antiquities.",TT_ROME068SHOSTR_006,Via del Babuino,Rome,00187,Piazza di Spagna & Trevi Fountain,,Italy,,,,,,,,,,,,,Spagna,,"117, 119",,,,,,,,,,,,,,,,EUR,41.908386,12.479051,FALSE,,FALSE,Shopping,Shopping,Shopping Streets |,,,,TRUE,via_del_babuino_rome_dk_AL586655,"Shop selling Venini glassware, Via del Babuino",&#169;dkimages,AL586655,,,,,via_del_babuino_rome_dk_AL58
rome_sight_1188,catalogue,Via del Corso,"Up and down Rome’s central axis street, more commonly known as the Corso, you’ll find the entire range of shopping options. Music stores and trendy young styles predominate. There are also good shoe shops.",TT_ROME068SHOSTR_002,Via del Corso,Rome,00186,Piazza di Spagna & Trevi Fountain,,Italy,,,,,,,,,,,,,"Spagna, Barberini",,"117, 119",,,,,,,,,,,,,,,,EUR,41.9067182483692,12.4780252575874,FALSE,,FALSE,Shopping,Shopping,Shopping Streets | Attraction |,,,,TRUE,via_del_corso_rome_dk_AL230688,Via del Corso,&#169;dkimages,AL230688,,,,,via_del_corso_rome_dk_AL23
rome_sight_1189,catalogue,Via del Governo Vecchio,"The street takes its name from Palazzo del Governo Vecchio, the seat of papal government in the 17th and 18th centuries. Once part of the Via Papalis, which led from the Lateran to St Peter’s, the street is lined with 15th- and 16th-century houses and small workshops. Particularly interesting are those at No. 104 and No. 106. The small palazzo at No. 123 was once thought to have been the home of Bramante. Opposite is Palazzo del Governo Vecchio. It is also known as Palazzo Nardini, from the name of its founder, which is inscribed on the first-floor windows along with the date 1477. |",EWTG_ROME124VIADEL,Via del Governo Vecchio,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,,,,,,,,,,,,,,"40, 46, 62, 64, 116T, 190F, 571, 916, 916F, N5, N15, N20",,,,,,,,,,,,,,,,EUR,41.898471,12.470096,FALSE,,FALSE,,Historic Sights and Landmarks,"Historic Buildings, Streets and Piazzas | PIAZZA NAVONA |",,,,TRUE,via_del_governo_vecchio_rome_dk_AL543636,Via del Governo Vecchio,&#169;dkimages,AL543636,,,,,via_del_governo_vecchio_rome_dk_AL54
rome_sight_1190,catalogue,Via della Gatta,This narrow street runs between the Palazzo Doria Pamphilj and the smaller Palazzo Grazioli. The ancient marble sculpture of a cat(gatta) that gives the street its name is on the first cornice on the corner of Palazzo Grazioli. |,EWTG_ROME107VIADEL,Via della Gatta,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,,,,,,,,,,,,,,"62, 63, 64, 70, 81, 87, 186, 492",,,,,,,,,,,,,,,,EUR,41.897207,12.480565,FALSE,,FALSE,,Historic Sights and Landmarks,"Historic Buildings, Streets and Piazzas | PIAZZA DELLA ROTONDA |",,,,TRUE,via_della_gatta_rome_dk_AL543550,Ancient marble cat from which Via della Gatta derives its name,&#169;dkimages,AL543550,,,,,via_della_gatta_rome_dk_AL54
rome_sight_1191,,Via Giulia,,,Via Giulia,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,,,,,,,,,,,,,Arenula- Ministero Grazia E Giustizia,"C3, 8, 23, 46, 62, 64, 70, 81, 87, 116, 186, 280, 492, 571, 628, 870, 916",,,,TRUE,,,,,,,,,,,,EUR,41.896793,12.467614,FALSE,,FALSE,,"Religious Buildings, Shopping, Fountains and Obelisks, Historic Sights and Landmarks",,,,,TRUE,via_giulia_rome_dk_AL593976,"Fountain of the Mask, Via Giulia",&#169;dkimages,AL593976,,,,,via_giulia_rome_dk_AL59
rome_sight_1195,,Via Mamiani Market,,,Via Mamiani,Rome,00185,Ancient Rome,,Italy,,,,,,,,,,,,Termini Laziali,Vittorio Emanuele,Farini,"70, 71, N18",Mon–Sat mornings only,,Sun,,,,,,,,,,,,,EUR,41.896443,12.5053229999999,FALSE,,FALSE,,Shopping,,,,,FALSE,,,,,,,,,#VALUE!
rome_sight_1198,catalogue,Via Margutta,"A wonderful range of art, antiques and antiquities shops has made this little street famous. Nos. 45 and 86 often have stunning merchandise for sale, whereas No. 109 specializes in more affordable copies of antiquities (see Art and Antiques Shops ).",TT_ROME068SHOSTR_007,Via Margutta,Rome,00187,Piazza di Spagna & Trevi Fountain,,Italy,,,,,,,,,,,,,Spagna,,"117, 119",,,,,,,,,,,,,,,,EUR,41.908593,12.479567,FALSE,,FALSE,Shopping,Shopping,Shopping Streets |,,,,TRUE,via_margutta_rome_dk_AL219227,Window display at a shop on Via Margutta,&#169;dkimages,AL219227,,,,,via_margutta_rome_dk_AL21
rome_sight_1199,catalogue,Via Nazionale,"A solidly mid-range shopping experience, lined with shoe and clothing boutiques, Oriental rug stores, an international bookshop and a reliable bag and luggage emporium. Frette, with its elegant range of bed linen, also has an outlet here.",TT_ROME068SHOSTR_009,Via Nazionale,Rome,00184,Ancient Rome,,Italy,,,,,,,,,,,,Termini,Repubblica,,"64, 70, 116T, 170, H, N7, N8, N9, N15, N18",,,,,,,,,,,,,,,,EUR,41.899965,12.4920939999999,FALSE,,FALSE,,Shopping,Shopping Streets | Restaurant | Shopping |,,,,FALSE,,,,,,,,,#VALUE!
rome_sight_1200,,Via Sannio Market,,,Via Sannio,Rome,00183,Ancient Rome,,Italy,,,,,,,,,,,,,S. Giovanni,Porta San Giovanni- Carlo Felice,"16, 81, 85, 87, 218, 360, 665, 673, 810",Mon–Sat mornings only,,Sun,,,,,,,,,,,,,EUR,,,FALSE,,FALSE,,Shopping,,,,,FALSE,,,,,,,,,#VALUE!
rome_sight_1203,catalogue,Via Trionfale Flower Market,Fresh cut flowers and all sorts of plants at bargain prices. Tuesday morning.,TT_ROME069TOP10_007,Via Trionfale Flower 45,Rome,00195,Beyond the Centre,,Italy,,,,,,,,,,,,,Ottaviano,Ottaviano,"31, 33, 495",Tue morning only,,,,,,,,,,,,,,,EUR,41.913972,12.4510709999999,FALSE,,FALSE,,Shopping,Shopping Streets | Top 10 Markets | Shopping |,,,,FALSE,,,,,,,,,#VALUE!
rome_sight_1204,catalogue,Via Vittorio Veneto,"Lined in its upper reaches with exuberant hotels and canopied pavement cafés, Via Veneto was laid out in 1879 over a large estate sold by the Ludovisi family. In the 1960s Via Veneto was the most glamorous street in Rome, its luxury hotels and cafés patronized by film stars and plagued by paparazzi. It had a starring role in Federico Fellini’s film, La Dolce Vita (1960) – literally “the sweet life”. | At the foot of Via Veneto is the plain, unassuming church of Santa Maria della Concezione. The catacombs below the church, now a museum, belonged to the Capuchin Order, whose object was to make people confront the reality of death. They dismantled thousands of skeletons belonging to their departed brothers and used the bones to decorate the walls of the church’s labyrinthine underground chapels. Vertebrae are wired together to make sacred crowns, and clothed skeletons lie in niches constructed from pelvic bones that look like layers of sliced mushrooms. At the exit, an inscription in Latin translates as: “What you are, we used to be. What we are, you will be.” | CHECK FOR REPITITION IN CAPUCHIN CRYPT",EWFG_ROME161VIAVIT,Capuchin museum and crypt under Santa Maria della Concezione: Via Vittorio Veneto 27 |,Rome,00187,,,,,06 4201 4995 |,,,,,,,,,www.cappucciniviaveneto.it |,,Metro: Barberini (Line A). |,,"C3, 52, 53, 62, 63, 80, 85, 116, 160, 175, 492, 590 & 630 |",Museum & crypt: 9am–7pm daily; Santa Maria della Concezione: currently closed for restoration |,,,No |,,"Eat and drink Snacks Palombi (Via Vittorio Veneto 114, 00187; closed Sun) is a classic from the days of La Dolce Vita, serving tea, coffee, cakes, muffins and savouries. Family treat Hamasei (Via della Mercede 35/36, 00187; 06 679 2134; closed Mon) is one of the best Japanese restaurants in Rome. Eat sushi at the bar, or sit down for more substantial fare such as tempura or teppanyaki. |",,,,,Museum & crypt: €20–30 |,,,,,EUR,,,,,FALSE,,,Piazza di Spagna & Trevi Fountain | Getting around Rome - By metro | Underground Rome - Churches and catacombs |,,,Skipping the queue Visit in the early morning | Age range Santa Maria della Concezione: 8 plus | Allow 30 mins |,TRUE,via_vittorio_veneto_rome_getty_168966090,"<em>The Archangel Michael</em> at the Santa Maria della Concezione, Via Veneto",&#169;Getty Images/UIG ,168966090,Getty images,UIG via Getty Images,,,via_vittorio_veneto_rome_getty_16896
rome_sight_1208,catalogue,Victor Emmanuel Monument,"Known as Il Vittoriano, this monument was begun in 1885 and inaugurated in 1911 in honour of Victor Emmanuel II of Savoy, the first king of a unified Italy. The king is depicted here in a gilt bronze equestrian statue, oversized like the monument itself – the statue is 12 m (39 ft) long. The edifice also contains a museum of the Risorgimento, the events that led to unification (see Rome during Unification). Built in white Brescian marble, the “wedding cake” (one of its many nicknames) will never mellow into the ochre tones of surrounding buildings. It is widely held to be the epitome of self-important, insensitive architecture, though the views it offers are spectacular. A glass lift at the back of the building takes visitors to the very top. |",EWTG_ROME074VICEMM,Piazza Venezia,Rome,00186,Ancient Rome,,Italy,,06 678 0664,,,,,,,,,,,Colosseo,,"46, 60, 80B, 190F, 780, 916, 916F, N3, N4, N6",9.30am–6:30pm daily,,,,,TRUE,,,,,,,,,,EUR,41.894599,12.483257,TRUE,,FALSE,,Historic Sights and Landmarks,CAPITOL |,,,xref: GETTING THERE |,TRUE,victor_emmanuel_monument_rome_dk_AL544074,Victor Emmanuel Monument,&#169;dkimages,AL544074,,,,,victor_emmanuel_monument_rome_dk_AL54
rome_sight_1209,catalogue,Villa Ada,"This huge public park, originally the hunting reserve of King Vittorio Emanuele III, has rolling lawns, serene waters and copses. It’s worth the trip out if you need an antidote to the fumes and noise of the city. On summer nights the lake at the far end hosts food stalls and concerts.",TT_ROME062GRESPA_007,Via Salaria 265,Rome,00199,Beyond the Centre,,Italy,,,,,,,,,,,,,S.agnese/annibaliano,,"63, 92, 310, N13",Dawn–dusk,,,TRUE,,,,,,,,,,,,EUR,41.9237140033344,12.5028491020202,FALSE,,FALSE,Green Spaces,Green Spaces,Green Spaces | Attraction |,,,,TRUE,villa_ada_rome_dk_AL229406,"<em>The Writer</em> by Giancarlo Neri, Villa Ada",&#169;dkimages,AL229406,,,,artist © ?,villa_ada_rome_dk_AL22
rome_sight_1210,catalogue,Villa Aldobrandini,"Built in the 16th century for the Dukes of Urbino and acquired for his family by Pope Clement VIII Aldobrandini (reigned 1592–1605), the villa is now government property and houses an international law library. The villa itself, decorated with the family’s six-starred coat of arms, is closed to the public, but the gardens and terraces, hidden behind a high wall that runs along Via Nazionale, can be reached through an iron gate in Via Mazzarino. Steps lead up past 2nd-century AD ruins into the gardens, highly recommended as an oasis of tranquillity in the centre of the city. Gravel paths lead between formal lawns and clearly marked specimen trees, and benches are provided for the weary. Since the garden is raised some 10 m (30 ft) above street level, the views are excellent. |",EWTG_ROME165VILALD,"Via Panisperna, entrance to gardens: Via Mazzarino 1",Rome,00184,Piazza di Spagna & Trevi Fountain,,Italy,,,,,,,,,,,,,Repubblica,,"40, 60, 64, 70, 71, 117, 170",<p><strong>Gardens</strong>: dawn–dusk daily</p><p><strong>Villa</strong>: closed to the public</p>,,,,,,,,,,,,,,,EUR,41.896647,12.488106,FALSE,,FALSE,,Green Spaces,QUIRINAL |,,,,TRUE,,,,,,,,,#VALUE!
rome_sight_1211,,Villa Borghese,,,"Entrances at Piazzale Flaminio, Porta Pinciana & Pincio Gardens, Casina di Raffaello: Piazza di Siena, Globe Theatre: Largo Aqua Felix, Teatro San Carlino: Viale dei Bambini, Cinema dei Piccoli: Viale della Pineta 15",Rome,00197,Villa Borghese & Northern Rome,,Italy,,"Teatro San Carlino: 06 6992 2117, Cinema dei Piccoli: 06 855 3485",,,,,,,,,www.casinadiraffaello.it www.globetheatreroma.com www.sancarlino.it www.cinemadeipiccoli.it,Flaminio,"Flaminio, Spagna","Flaminio, Galleria Arte Moderna","52, 53, 61, 88, 89, 95, 116, 120F, 150F, 160, 160F, 490, 491, 495, C3, M, N1, N25","<p><strong>Park</strong>: Sunrise–sunset</p><p><strong>Casina di Raffaello</strong>: Nov–Feb: 9am–3:30pm Tue–Fri, 10am–6pm Sat, Sun & hols; Mar–Oct: 9am–6pm Tue–Fri, 10am–7pm Sat, Sun & hols</p><p><strong>Globe Theatre</strong>: Guided tours & performances only</p><p><strong>Cinema dei Piccoli</strong>: Shows only</p>",,"Casina di Raffaello: Mon, 25 Dec, 1 Jan, 1 May",,,,,,,,,Casina di Raffaello: 7,Casina di Raffaello: 5,Casina di Raffaello: 5,,EUR,41.913024,12.486001,FALSE,,FALSE,"Green Spaces, Family Friendly",Green Spaces,,,,,TRUE,villa_borghese_rome_dk_AL592007,Rowing boat at the pond of Villa Borghese,&#169;dkimages,AL592007,,,,,villa_borghese_rome_dk_AL59
rome_sight_1218,,Villa Celimontana,,,Piazza della Navicella,Rome,00184,Ancient Rome,,Italy,,,,,,,,,,,,,,,"81, 117, 673",7am–dusk daily,,,TRUE,,,,,,,,,,,,EUR,41.8846592560685,12.4937402450218,FALSE,,FALSE,Green Spaces,Green Spaces,,,,,TRUE,villa_celimontana_rome_dk_AL229107,Villa Celimontana,&#169;dkimages,AL229107,,,,,villa_celimontana_rome_dk_AL22
rome_sight_1221,,Villa Doria Pamphilj,,,Via di San Pancrazio,Rome,00165,Trastevere & Janiculum Hill,,Italy,,06 0606,,,,,,,,,www.villapamphili.it,Quattro Venti,,Gianicolense- Colli Portuensi,"31, 44, 75, 710, 870",dawn–dusk daily,,,TRUE,,,,,,,,0,0,0,,EUR,41.887206,12.4587639999999,FALSE,,FALSE,Green Spaces,Green Spaces,,,,,TRUE,villa_doria_pamphilj_rome_dk_AL543863,Villa Doria Pamphilj,&#169;dkimages,AL543863,,,,,villa_doria_pamphilj_rome_dk_AL54
rome_sight_1226,,Villa Farnesina,,,Via della Lungara 230,Rome,00165,Trastevere & Janiculum Hill,,Italy,,06 6802 7268,,,,,,,,,www.villafarnesina.it,,,,"H, 8, 23, 125, 271, 280",9am–2pm Mon–Sat and every second Sun of every month,Aug,,TRUE,,,TRUE,TRUE,,"Italian: 12:30pm Mon, Fri, Sat, English: 10am Sat",,6,5,5,"Free: under 10s, the handicapped and their carer, €2: gardens only, €3: 10–14 years, €5: 14–18 years and over 65s",EUR,41.8933396474799,12.4673736203468,TRUE,,FALSE,Historic Sights and Landmarks,Historic Sights and Landmarks,,,,,TRUE,villa_farnesina_rome_dk_AL544920,"Fresco by Peruzzi, Room of Galatea, Villa Farnesina",&#169;dkimages,AL544920,,,,,villa_farnesina_rome_dk_AL54
rome_sight_1230,,Villa Giulia,,,Piazzale di Villa Giulia 9,Rome,00196,Villa Borghese & Northern Rome,,Italy,,06 322 6571,,,,,,,,,www.villagiulia.beniculturali.it,Flaminio,Flaminio,Museo Etrusco Villa Giulia,"926, C3, M, N10, N25",8:30am–7:30pm Tue–Sun (last adm: 6:30pm),,"Mon (except public hols), 1 Jan, 1 May, 25 Dec",TRUE,,TRUE,TRUE,TRUE,TRUE,"For guided tours call 06 4423 9949, or from 1 Sep guided tour every Sun noon without reservation; audio guides available in English and Italian",,,,,,EUR,41.918369,12.477941,TRUE,,FALSE,Art Galleries and Museums,"Historic Sights and Landmarks, Art Galleries and Museums",,,,,TRUE,villa_giulia_rome_dk_AL590636,Courtyard at Villa Giulia,&#169;dkimages,AL590636,,,,,villa_giulia_rome_dk_AL59
rome_sight_1235,,Villa Medici,,,Viale della Trinità dei Monti 1,,00187,Piazza di Spagna & Trevi Fountain,,Italy,,06 676 11,,,,,,,,,www.villamedici.it,,Spagna,,"116, 117, 119, 590",<p><strong>Ticket Office</strong>: 10:30am–12:30pm & 2–5:30pm</p><p><strong>Exhibition</strong>: 10:45am–1pm & 2–7pm Tue–Sun</p>,,Mon,TRUE,"Yes, to the Stanza degli Uccelli |",,TRUE,TRUE,,"In English, Italian and French through the year; check website for details. |",,9,7,7,"Ticket includes guided tour of gardens and temporary exhibition. Wed: for €11 (full), €9 (reduced) ticket also includes Cardinal's apartment. Reduced price for over 60s and students, under 10s free",EUR,41.908288,12.482488,TRUE,,FALSE,,"Historic Sights and Landmarks, Fountains and Obelisks, Green Spaces",,,,,TRUE,villa_medici_rome_dk_AL589868,Statue at Villa Medici,&#169;dkimages,AL589868,,,,,villa_medici_rome_dk_AL58
rome_sight_1237,,Villa Sciarra,,,Via Calandrelli 35,Rome,00153,Trastevere & Janiculum Hill,,Italy,,,,,,,,,,,,,,Trastevere- Bernardino Da Feltre,"44, 75, 115, N19",9am–sunset daily,,,TRUE,,,,,,,,,,,,EUR,41.884987,12.463565,FALSE,,FALSE,Green Spaces,Green Spaces,,,,,TRUE,villa_sciarra_rome_corbis_SL003135,Gardens at Villa Sciarra,&#169;Corbis/John Heseltine,SL003135,Corbis,John Heseltine,,,villa_sciarra_rome_corbis_SL00
rome_sight_1239,catalogue,Villaggio Globale,"Occupying part of an old slaughterhouse, the “Global Village” offers great world music, plus ethnic snacks. Winter only.",TT_ROME124ROMTRE_005,LungoTevere Testaccio 1,Rome,00153,Ancient Rome,,Italy,,347 413 1205,,,,,,,,,www.ecn.org/villaggioglobale,Porta S. Paolo,Piramide,Piazzale Ostiense,"83, 170, 673, 719, 781 ",OPENING HOURS,Summer,,,,,,,,,,,,,,EUR,41.8750144233333,12.4744462633333,TRUE,,FALSE,Entertainment and Nightlife,"Entertainment and Nightlife, Food and Drink",Ancient Rome | Rome’s Trendiest Nightlife | Nightlife | Restaurant |,,,,TRUE,villaggio_globale_rome_dk_AL229774,Villaggio Globale,&#169;dkimages,AL229774,,,,,villaggio_globale_rome_dk_AL22
rome_sight_1240,,Vinando,Great vegetarian options as well as meat and fish at this chic wine bar open all day.,,Piazza Margana 23 ,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,06 6920 0741,,,,,,,,,www.vinando.eu,,,Arenula/cairoli,"30, 40, 44, 44F, 46, 62, 63, 64, 70, 81, 87, 119, 130F, 186, 271",Wed–Mon,,Tue,,,,,,,,,,,,,EUR,41.893864,12.480208,TRUE,,FALSE,,"Food and Drink, Cafes and Bars",,Enoteca,££,,FALSE,,,,,,,,asked info@vinando.eu,#VALUE!
rome_sight_1241,,Vino e Camino,The essence of cozy with wine bottles covering the walls and a working fireplace. Good food; excellent wine.,,Piazza dell’Oro 6,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,06 6830 1332,,,,,,,,,www.vinoecamino.it,,,,"40, 46, 62, 64, 116T, 190F, 571, 916, 916F, N5, N15, N20",Mon–Sat,,Sun,,,,,,,,,,,,,EUR,41.900011,12.464775,TRUE,,FALSE,,Food and Drink,,Regional Italian,££,,FALSE,,,,,,,,asked roma@vinoecamino.it,#VALUE!
rome_sight_1243,catalogue,Vittorio Bagagli,"Purveyor of fine houseware since 1855, including design-led Alessi kitchen gadgets and Pavoni espresso machines.",TT_ROME095SHOPS_002,Via di Campo Marzio 42,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,06 687 1406,,,,,,,,,www.bagaglivittorio.com,,,,"116, 116T","10:30am–7:30pm Tue–Sat, 3:30–7:30pm Mon",,Sun,,,,,,,,,,,,,EUR,41.903092,12.477719,TRUE,,FALSE,,Shopping,Around the Pantheon | Shops | Shopping |,,,,FALSE,,,,,,,,,#VALUE!
rome_sight_1244,,Vivendo,Luxurious interior decor provides an elegant backdrop to enjoy the fabulous Mediterranean cuisine. Start your meal with a wine tasting in the elegant cellar.,,Via Vittorio Emanuele Orlando 3 ,Rome,00185,Piazza di Spagna & Trevi Fountain,,Italy,,06 4709 2736,,,,,,,,,www.ristorantevivendo.it,,"Repubblica, Barberini",,"61, 62, 85, 150F, 175, 492, N1, N5, N12","Tue–Sat dinner only, closed Aug",,"Mon, 4 Aug–11 Sep",,,,,,,,,,,,,EUR,41.904182,12.494724,TRUE,,FALSE,,Food and Drink,,Modern Italian,£££,,FALSE,,,,,,,,asked vivendo.restaurant@stregis.com,#VALUE!
rome_sight_1245,,Vivi Bistrot,"Nestled in the sprawling grounds of Villa Pamphilj. Full American-style breakfast, as well as picnic options and aperitivo on the grass in summer.",,Viale Selma Lagerloff,Rome,00152,Beyond the Centre,,Italy,,06 582 7540,,,,,,,,,www.vivibistrot.com,,,,"31, 33, 180F, 791, 984, C6","Daily, Oct–Apr lunch only",,"1 Jan, 13, 14 & 15 Aug, 25, 26 Dec",,,,,,,,,,,,,EUR,41.881646,12.441799,TRUE,,FALSE,,Food and Drink,,International,£,,FALSE,,,,,,,,asked info@vivibistrot.it,#VALUE!
rome_sight_1246,catalogue,Volpetti,Rome’s premier delicatessen and the ideal place to have a lunchtime sandwich or a whole picnic made to order.,TT_ROME125TRAROM_004,Via Marmorata 47,Rome,00153,Ancient Rome,,Italy,,06 574 2352,,,,,,,,,www.volpetti.com,Porta S. Paolo,Piramide,Marmorata- Galvani,"3B, 23, 75, 280, 716, N3, N9, N10",8am–2pm & 5–8:15pm Mon–Sat,,Sun,,,,,,,,"For a three-course meal for one with half a bottle of wine (or equivalent meal), taxes and extra charges. : under €30",,,,,EUR,41.8790797998969,12.4787574089409,TRUE,,FALSE,,Food and Drink,Ancient Rome | Traditional Roman Restaurants | Restaurant |,,,,FALSE,,,,,,,,,#VALUE!
